file	line	word	matched_stem	before_10	after_10
/home/maxime/Projects/dspy/docs/docs/api/modules/MultiChainComparison.md	21	named_sub_modules	module	deepcopy dump_state forward get_lm inspect_history load load_state map_named_predictors named_parameters named_predictors	parameters predictors reset_copy save set_lm show_source true show_root_heading true heading_level
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	3	module	module	dspy Parallel dspy Parallel executes multiple DSPy	calls concurrently using threads Pass it a list of module
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	3	module	module	module calls concurrently using threads Pass it a list of	inputs pairs and it returns the results in the same
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	5	module	module	straggler resubmission automatically For the common case of running one	over many examples see dspy Module batch https dspy ai
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	5	Module	module	case of running one module over many examples see dspy	batch https dspy ai api primitives Module dspy Module batch
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	5	Module	module	examples see dspy Module batch https dspy ai api primitives	dspy Module batch which is a convenience wrapper around Parallel
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	5	Module	module	dspy Module batch https dspy ai api primitives Module dspy	batch which is a convenience wrapper around Parallel START_API_REF dspy
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	27	module	module	false separate_signature false inherited_members true END_API_REF Usage Examples Running one	over many inputs python import dspy dspy configure lm dspy
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	50	module	module	r answer tip If all your pairs use the same	module batch examples is a shorthand that does the same
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	50	module	module	answer tip If all your pairs use the same module	batch examples is a shorthand that does the same thing
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	52	modules	module	is a shorthand that does the same thing Mixing different	Parallel shines when you need to fan out calls to
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	54	modules	module	shines when you need to fan out calls to different	or signatures in one go python cot dspy ChainOfThought question
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	85	module	module	execution A Parallel instance can itself be used as the	in a pair enabling nested fan outs python inner dspy
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	105	module	module	pair can be Type How it is passed to the	dspy Example module example inputs or module example if access_examples
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	107	module	module	Type How it is passed to the module dspy Example	example inputs or module example if access_examples False dict module
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	107	module	module	passed to the module dspy Example module example inputs or	example if access_examples False dict module dict tuple module tuple
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	108	module	module	module example inputs or module example if access_examples False dict	dict tuple module tuple list module list used for nested
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	109	module	module	or module example if access_examples False dict module dict tuple	tuple list module list used for nested Parallel calls Parallel
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	110	module	module	if access_examples False dict module dict tuple module tuple list	list used for nested Parallel calls Parallel vs Module batch
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	112	Module	module	list module list used for nested Parallel calls Parallel vs	batch dspy Parallel module batch Multiple different modules single module
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	114	module	module	for nested Parallel calls Parallel vs Module batch dspy Parallel	batch Multiple different modules single module only Nested fan outs
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	116	modules	module	Parallel vs Module batch dspy Parallel module batch Multiple different	single module only Nested fan outs Simplest API for one
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	116	module	module	Module batch dspy Parallel module batch Multiple different modules single	only Nested fan outs Simplest API for one module Use
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	118	module	module	single module only Nested fan outs Simplest API for one	Use module batch instead Error collection return_failed_examples True return_failed_examples True
/home/maxime/Projects/dspy/docs/docs/api/modules/Parallel.md	118	module	module	only Nested fan outs Simplest API for one module Use	batch instead Error collection return_failed_examples True return_failed_examples True Straggler resubmission
/home/maxime/Projects/dspy/docs/docs/api/modules/Predict.md	23	named_sub_modules	module	dump_state forward get_config get_lm inspect_history load load_state map_named_predictors named_parameters named_predictors	parameters predictors reset reset_copy save set_lm update_config show_source true show_root_heading
/home/maxime/Projects/dspy/docs/docs/api/modules/ProgramOfThought.md	21	named_sub_modules	module	deepcopy dump_state forward get_lm inspect_history load load_state map_named_predictors named_parameters named_predictors	parameters predictors reset_copy save set_lm show_source true show_root_heading true heading_level
/home/maxime/Projects/dspy/docs/docs/api/modules/RLM.md	3	module	module	dspy RLM RLM Recursive Language Model is a DSPy	that lets LLMs programmatically explore large contexts through a sandboxed
/home/maxime/Projects/dspy/docs/docs/api/modules/RLM.md	24	module	module	configure lm dspy LM openai gpt 5 Create an RLM	rlm dspy RLM context query answer Call it like any
/home/maxime/Projects/dspy/docs/docs/api/modules/RLM.md	27	module	module	dspy RLM context query answer Call it like any other	result rlm context very long document or data query What
/home/maxime/Projects/dspy/docs/docs/api/modules/ReAct.md	22	named_sub_modules	module	deepcopy dump_state forward get_lm inspect_history load load_state map_named_predictors named_parameters named_predictors	parameters predictors reset_copy save set_lm truncate_trajectory show_source true show_root_heading true
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	3	modules	module	attempt it analyses the execution trace assigns blame to sub	and injects concrete advice as a hint into the next
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	23	named_sub_modules	module	deepcopy dump_state forward get_lm inspect_history load load_state map_named_predictors named_parameters named_predictors	parameters predictors reset_copy save set_lm show_source true show_root_heading true heading_level
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	55	module	module	pred answer split 1 else 0 0 refine dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 result refine
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	64	module	module	answer How the feedback loop works 1 Attempt Run the	with a unique rollout ID at temperature 1 0 2
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	66	module	module	below threshold Analyse the full execution trace and generate per	advice via the internal OfferFeedback signature 4 Retry Re run
/home/maxime/Projects/dspy/docs/docs/api/modules/Refine.md	67	module	module	via the internal OfferFeedback signature 4 Retry Re run the	with the generated advice injected as a hint_ input field
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/GEPA_Advanced.md	152	module	module	enumerate component_examples Limit examples to prevent context overflow Use the	to improve the instruction result self instruction_improver current_instruction current_instruction feedback_summary
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/GEPA_Advanced.md	200	Module	module	addresses the issues shown in the examples class RAGInstructionImprover dspy	Module that uses RAG to improve instructions with specialized documentation
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/GEPA_Advanced.md	201	Module	module	the issues shown in the examples class RAGInstructionImprover dspy Module	that uses RAG to improve instructions with specialized documentation def
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/GEPA_Advanced.md	317	Module	module	the full power of DSPy Leverage DSPy components like dspy	dspy Signature and dspy Predict to create your instruction proposer
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/GEPA_Advanced.md	317	modules	module	satisfaction dspy ChainOfThought for complex reasoning tasks and compose multiple	for sophisticated instruction improvement workflows Enable holistic feedback analysis While
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	77	module	module	structured execution traces inputs outputs failures feedback targeting a chosen	and proposing a new instruction program text tailored to real
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	81	submodule	module	failed parses constraint violations error message strings or even isolated	specific feedback This allows actionable domain aware optimization 3 Pareto
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	93	module	module	minibatch from the train set Collect execution traces feedbacks for	rollout on minibatch Select a module of the candidate for
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	94	module	module	execution traces feedbacks for module rollout on minibatch Select a	of the candidate for targeted improvement LLM Reflection Propose a
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	95	module	module	LLM Reflection Propose a new instruction prompt for the targeted	using reflective meta prompting and the gathered feedback Roll out
/home/maxime/Projects/dspy/docs/docs/api/optimizers/GEPA/overview.md	98	modules	module	Pareto frontier Optionally System aware merge crossover Combine best performing	from distinct lineages 3 Continue until rollout or metric budget
/home/maxime/Projects/dspy/docs/docs/api/utils/StatusMessageProvider.md	10	module_end_status_message	module	START_API_REF dspy streaming StatusMessageProvider handler python options members lm_end_status_message lm_start_status_message	module_start_status_message tool_end_status_message tool_start_status_message show_source true show_root_heading true heading_level 2 docstring_style
/home/maxime/Projects/dspy/docs/docs/api/utils/StatusMessageProvider.md	11	module_start_status_message	module	dspy streaming StatusMessageProvider handler python options members lm_end_status_message lm_start_status_message module_end_status_message	tool_end_status_message tool_start_status_message show_source true show_root_heading true heading_level 2 docstring_style google
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	57	react_module	module	Predicted Answer after ProgramOfThought process result answer dspy ReAct python	dspy ReAct BasicQA question Sarah has 5 apples She buys
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	60	react_module	module	the store How many apples does Sarah have now result	question question print f Question question print f Final Predicted
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	72	Module	module	90 50 2017 wiki17_abstracts dspy configure rm colbertv2_wiki17_abstracts Define Retrieve	retriever dspy Retrieve k 3 query When was the first
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	477	module	module	and dspy BestofN in DSPy 2 6 BestofN Runs a	up to N times with different rollout IDs bypassing cache
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	485	module	module	len pred answer 1 else 0 0 best_of_3 dspy BestOfN	qa N 3 reward_fn one_word_answer threshold 1 0 best_of_3 question
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	492	module	module	is the capital of Belgium answer Brussels Refine Refines a	by running it up to N times with different rollout
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	492	module's	module	the final one Refine automatically generates detailed feedback about the	performance and uses this feedback as hints for subsequent runs
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	500	module	module	len pred answer 1 else 0 0 best_of_3 dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 best_of_3 question
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	507	module	module	Error Handling By default Refine will try to run the	up to N times until the threshold is met If
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	507	module	module	to N times until the threshold is met If the	encounters an error it will keep going up to N
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	510	module	module	to a smaller number than N python refine dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 fail_count 1
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	513	module	module	of Belgium If we encounter just one failed attempt the	will raise an error If you want to run the
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	516	module	module	will raise an error If you want to run the	up to N times without any error handling you can
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	519	module	module	N This is the default behavior python refine dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 fail_count 3
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	26	module	module	for the agent that routes the query the context extraction	the text to sql conversion engine and the table summarization
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	26	module	module	the text to sql conversion engine and the table summarization	Raia https raiahealth com Using DSPy for AI powered Personal
/home/maxime/Projects/dspy/docs/docs/deep-dive/data-handling/examples.md	13	modules	module	dict s but have a few useful utilities Your DSPy	will return values of the type Prediction which is a
/home/maxime/Projects/dspy/docs/docs/faqs.md	14	module	module	actual system design It lets you focus on designing the	level interactions the _same program_ expressed in 10 or 20
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	modules	module	level application development they offer _batteries included_ pre built application	that plug in with your data or configuration If you'd
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	modules	module	a small set of much more powerful and general purpose	_that can learn to prompt or finetune your LM within
/home/maxime/Projects/dspy/docs/docs/faqs.md	22	modules	module	Then you build your pipeline by selecting built in layers	to use giving each layer a signature input output spec
/home/maxime/Projects/dspy/docs/docs/faqs.md	22	modules	module	layer a signature input output spec and then calling your	freely in your Python code Lastly you use a DSPy
/home/maxime/Projects/dspy/docs/docs/faqs.md	50	module	module	program Here is an example of saving loading a compiled	python cot_compiled teleprompter compile CoT trainset trainset valset devset Saving
/home/maxime/Projects/dspy/docs/docs/faqs.md	95	module	module	within the dspy Evaluate utility function How do freeze a	Modules can be frozen by setting their _compiled attribute to
/home/maxime/Projects/dspy/docs/docs/faqs.md	97	Modules	module	the dspy Evaluate utility function How do freeze a module	can be frozen by setting their _compiled attribute to be
/home/maxime/Projects/dspy/docs/docs/faqs.md	97	module	module	by setting their _compiled attribute to be True indicating the	has gone through optimizer compilation and should not have its
/home/maxime/Projects/dspy/docs/docs/faqs.md	103	module	module	your Assertion statements following a model generations hint following a	layer b How to Activate the Assertions 1 Using assert_transform_module
/home/maxime/Projects/dspy/docs/docs/faqs.md	106	assert_transform_module	module	module layer b How to Activate the Assertions 1 Using	Wrap your DSPy module with assertions using the assert_transform_module function
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	module	module	to Activate the Assertions 1 Using assert_transform_module Wrap your DSPy	with assertions using the assert_transform_module function along with a backtrack_handler
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	assert_transform_module	module	Using assert_transform_module Wrap your DSPy module with assertions using the	function along with a backtrack_handler This function transforms your program
/home/maxime/Projects/dspy/docs/docs/faqs.md	108	assert_transform_module	module	and retry logic which can be customized as well program_with_assertions	ProgramWithAssertions backtrack_handler 2 Activate Assertions Directly call activate_assertions on your
/home/maxime/Projects/dspy/docs/docs/index.md	17	modules	module	Python enables you to build AI software from natural language	and to _generically compose them_ with different models inference strategies
/home/maxime/Projects/dspy/docs/docs/index.md	127	_modules_	module	lm lm Calling the LM directly Idiomatic DSPy involves using	which we define in the rest of this page However
/home/maxime/Projects/dspy/docs/docs/index.md	135	Modules	module	Say this is a test This is a test 1	help you describe AI behavior as _code_ not strings To
/home/maxime/Projects/dspy/docs/docs/index.md	139	modules	module	prompt strings to programming with structured and declarative natural language	For every AI component in your system you specify input
/home/maxime/Projects/dspy/docs/docs/index.md	139	_module_	module	specify input output behavior as a _signature_ and select a	to assign a strategy for invoking your LM DSPy expands
/home/maxime/Projects/dspy/docs/docs/index.md	139	modules	module	and parses your typed outputs so you can compose different	together into ergonomic portable and optimizable AI systems info Getting
/home/maxime/Projects/dspy/docs/docs/index.md	142	modules	module	and optimizable AI systems info Getting Started II Build DSPy	for various tasks Try the examples below after configuring your
/home/maxime/Projects/dspy/docs/docs/index.md	143	module	module	of the box Each tab below sets up a DSPy	like dspy Predict dspy ChainOfThought or dspy ReAct with a
/home/maxime/Projects/dspy/docs/docs/index.md	143	module	module	task specific _signature_ For example question answer float tells the	to take a question and to produce a float answer
/home/maxime/Projects/dspy/docs/docs/index.md	217	module	module	dspy OutputField desc a list of entities and their metadata	dspy Predict ExtractInfo text Apple Inc announced its latest iPhone
/home/maxime/Projects/dspy/docs/docs/index.md	221	module	module	Cook highlighted its new features in a press release response	text text print response title print response headings print response
/home/maxime/Projects/dspy/docs/docs/index.md	276	Module	module	str dspy OutputField desc markdown formatted section class DraftArticle dspy	def __init__ self self build_outline dspy ChainOfThought Outline self draft_section
/home/maxime/Projects/dspy/docs/docs/index.md	310	modules	module	Note that DSPy makes it straightforward to optimize multi stage	like this As long as you can evaluate the _final_
/home/maxime/Projects/dspy/docs/docs/index.md	310	modules	module	system every DSPy optimizer can tune all of the intermediate	Using DSPy in practice from quick scripting to building sophisticated
/home/maxime/Projects/dspy/docs/docs/index.md	316	modules	module	a bigger program Even before you start using optimizers DSPy's	allow you to script effective LM systems as ergonomic portable
/home/maxime/Projects/dspy/docs/docs/index.md	319	modules	module	2 Optimizers tune the prompts and weights of your AI	DSPy provides you with the tools to compile high level
/home/maxime/Projects/dspy/docs/docs/index.md	323	module	module	DSPy work by synthesizing good few shot examples for every	like dspy BootstrapRS sup 1 https arxiv org abs 2310
/home/maxime/Projects/dspy/docs/docs/index.md	323	modules	module	org abs 2406 11695 sup and building datasets for your	and using them to finetune the LM weights in your
/home/maxime/Projects/dspy/docs/docs/index.md	361	module	module	built in SemanticF1 metric which is implemented as a DSPy	python linenums 1 class RAG dspy Module def __init__ self
/home/maxime/Projects/dspy/docs/docs/index.md	364	Module	module	as a DSPy module python linenums 1 class RAG dspy	def __init__ self num_docs 5 self num_docs num_docs self respond
/home/maxime/Projects/dspy/docs/docs/index.md	408	module	module	openai gpt 4o mini 2024 07 18 Define the DSPy	for classification It will use the hint at training time
/home/maxime/Projects/dspy/docs/docs/index.md	435	modules	module	traces of input output behavior for each one of your	It filters these traces to keep only those that appear
/home/maxime/Projects/dspy/docs/docs/index.md	449	modules	module	get better over time by applying the latest optimizers or	The DSPy research effort started at Stanford NLP in Feb
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/data.md	14	modules	module	dict s but have a few useful utilities Your DSPy	will return values of the type Prediction which is a
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	module	module	three things Your DSPy program This may be a single	e g dspy Predict or a complex multi module program
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	module	module	single module e g dspy Predict or a complex multi	program Your metric This is a function that evaluates the
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	26	module	module	program's quality by synthesizing good few shot examples for every	like dspy BootstrapRS sup 1 https arxiv org abs 2310
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	26	modules	module	org abs 2507 19457 sup and building datasets for your	and using them to finetune the LM weights in your
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	30	modules	module	traces of input output behavior for each one of your	It filters these traces to keep only those that appear
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	46	module	module	from 2 BootstrapFewShot api optimizers BootstrapFewShot md Uses a teacher	which defaults to your program to generate complete demonstrations for
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	59	modules	module	search over the space of generation instructions demonstrations across your	7 SIMBA api optimizers SIMBA md Uses stochastic mini batch
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	141	module	module	in dspy SemanticF1 metric which is implemented as a DSPy	python linenums 1 class RAG dspy Module def __init__ self
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	144	Module	module	as a DSPy module python linenums 1 class RAG dspy	def __init__ self num_docs 5 self num_docs num_docs self respond
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	188	module	module	openai gpt 4o mini 2024 07 18 Define the DSPy	for classification It will use the hint at training time
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	3	module	module	are deprecated and NOT supported Please use the dspy Refine	instead or dspy Suggest The content below is deprecated and
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	21	module	module	defined error message providing feedback or correction guidance backtrack Optional	Specifies target module for retry attempts upon constraint failure The
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	21	module	module	providing feedback or correction guidance backtrack Optional module Specifies target	for retry attempts upon constraint failure The default backtracking module
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	21	module	module	module for retry attempts upon constraint failure The default backtracking	is the last module before the assertion Behavior Initiates retry
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	21	module	module	upon constraint failure The default backtracking module is the last	before the assertion Behavior Initiates retry upon failure dynamically adjusting
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	50	Module	module	as defined in the intro walkthrough python class SimplifiedBaleen dspy	def __init__ self passages_per_hop 2 max_hops 2 super __init__ self
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	106	target_module	module	100 Query should be short and less than 100 characters	self generate_query dspy Suggest validate_query_distinction_local prev_queries query Query should be
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	113	target_module	module	f i 1 q for i q in enumerate prev_queries	self generate_query It is recommended to define a program with
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	122	Module	module	program will look with Assertions included python class SimplifiedBaleenAssertions dspy	def __init__ self passages_per_hop 2 max_hops 2 super __init__ self
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	140	target_module	module	100 Query should be short and less than 100 characters	self generate_query dspy Suggest validate_query_distinction_local prev_queries query Query should be
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	147	target_module	module	f i 1 q for i q in enumerate prev_queries	self generate_query prev_queries append query passages self retrieve query passages
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	165	assert_transform_module	module	backtracking and Retry logic python from dspy primitives assertions import	backtrack_handler baleen_with_assertions assert_transform_module SimplifiedBaleenAssertions backtrack_handler backtrack_handler is parameterized over a
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	167	assert_transform_module	module	logic python from dspy primitives assertions import assert_transform_module backtrack_handler baleen_with_assertions	SimplifiedBaleenAssertions backtrack_handler backtrack_handler is parameterized over a few settings for
/home/maxime/Projects/dspy/docs/docs/learn/programming/7-assertions.md	171	assert_transform_module	module	the number of max retry attempts you can do baleen_with_assertions_retry_once	SimplifiedBaleenAssertions functools partial backtrack_handler max_backtracks 1 Alternatively you can also
/home/maxime/Projects/dspy/docs/docs/learn/programming/adapters.md	5	module	module	the actual Language Model LM When you call a DSPy	the adapter takes your signature user inputs and other attributes
/home/maxime/Projects/dspy/docs/docs/learn/programming/adapters.md	49	Module	module	1 The user calls their DSPy agent typically a dspy	with inputs 2 The inner dspy Predict is invoked to
/home/maxime/Projects/dspy/docs/docs/learn/programming/language_models.md	157	modules	module	test This is a test Using the LM with DSPy	Idiomatic DSPy involves using _modules_ which we discuss in the
/home/maxime/Projects/dspy/docs/docs/learn/programming/language_models.md	159	_modules_	module	Using the LM with DSPy modules Idiomatic DSPy involves using	which we discuss in the next guide python linenums 1
/home/maxime/Projects/dspy/docs/docs/learn/programming/language_models.md	162	module	module	discuss in the next guide python linenums 1 Define a	ChainOfThought and assign it a signature return an answer given
/home/maxime/Projects/dspy/docs/docs/learn/programming/language_models.md	218	modules	module	0 You can pass these LM kwargs directly to DSPy	as well Supplying them at initialization sets the defaults for
/home/maxime/Projects/dspy/docs/docs/learn/programming/language_models.md	226	module	module	a single invocation provide a config dictionary when calling the	python linenums 1 predict dspy Predict question answer predict question
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	5	Modules	module	sidebar_position 3	A DSPy module is a building block for programs that
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	7	module	module	sidebar_position 3 Modules A DSPy	is a building block for programs that use LMs Each
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	9	module	module	building block for programs that use LMs Each built in	abstracts a prompting technique like chain of thought or ReAct
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	11	module	module	Crucially they are generalized to handle any signature A DSPy	has learnable parameters i e the little pieces comprising the
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	13	modules	module	be invoked called to process inputs and return outputs Multiple	can be composed into bigger modules programs DSPy modules are
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	13	modules	module	and return outputs Multiple modules can be composed into bigger	programs DSPy modules are inspired directly by NN modules in
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	13	modules	module	Multiple modules can be composed into bigger modules programs DSPy	are inspired directly by NN modules in PyTorch but applied
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	13	modules	module	bigger modules programs DSPy modules are inspired directly by NN	in PyTorch but applied to LM programs How do I
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	16	module	module	to LM programs How do I use a built in	like dspy Predict or dspy ChainOfThought Let's start with the
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	18	module	module	Predict or dspy ChainOfThought Let's start with the most fundamental	dspy Predict Internally all other DSPy modules are built using
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	18	modules	module	the most fundamental module dspy Predict Internally all other DSPy	are built using dspy Predict We'll assume you are already
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	18	module	module	which are declarative specs for defining the behavior of any	we use in DSPy To use a module we first
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	20	module	module	of any module we use in DSPy To use a	we first declare it by giving it a signature Then
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	20	module	module	it by giving it a signature Then we call the	with the input arguments and extract the output fields python
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	39	module	module	print response sentiment Output text True When we declare a	we can pass configuration keys to it Below we'll pass
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	66	module	module	queries Let's discuss the output object here The dspy ChainOfThought	will generally inject a reasoning before the output field s
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	93	modules	module	response completions reasoning 3 Output text True What other DSPy	are there How can I use them The others are
/home/maxime/Projects/dspy/docs/docs/learn/programming/modules.md	107	modules	module	final prediction 6 dspy RLM A Recursive Language Model api	RLM md that explores large contexts through a sandboxed Python
